GAME-ID,Teams
401469965,"['Towson Tigers', 'Charleston Cougars']"
401469966,"['Elon Phoenix', 'William & Mary Tribe']"
401469967,"['Northeastern Huskies', 'Hofstra Pride']"
401469968,"['Stony Brook Seawolves', 'Charleston Cougars']"
401469969,"['Monmouth Hawks', 'William & Mary Tribe']"
401469970,"['Delaware Blue Hens', 'Elon Phoenix']"
401469971,"['Towson Tigers', 'UNC Wilmington Seahawks']"
401469972,"['Hampton Pirates', 'North Carolina A&T Aggies']"
401469973,"['Northeastern Huskies', 'Stony Brook Seawolves']"
401469974,"['Detroit Mercy Titans', 'Purdue Fort Wayne Mastodons']"
401469975,"['Oakland Golden Grizzlies', 'Cleveland State Vikings']"
401469976,"['Milwaukee Panthers', 'Green Bay Phoenix']"
401469977,"['Robert Morris Colonials', 'Wright State Raiders']"
401469978,"['Youngstown State Penguins', 'Northern Kentucky Norse']"
401469979,"['Oakland Golden Grizzlies', 'Purdue Fort Wayne Mastodons']"
401469980,"['Detroit Mercy Titans', 'Cleveland State Vikings']"
401469981,"['IUPUI Jaguars', 'Milwaukee Panthers']"
401469982,"['Robert Morris Colonials', 'Northern Kentucky Norse']"
401469983,"['Youngstown State Penguins', 'Wright State Raiders']"
401469984,"['IUPUI Jaguars', 'Green Bay Phoenix']"
401469985,"['Cleveland State Vikings', 'Youngstown State Penguins']"
401469986,"['Purdue Fort Wayne Mastodons', 'Robert Morris Colonials']"
401469987,"['Green Bay Phoenix', 'Detroit Mercy Titans']"
401469988,"['Milwaukee Panthers', 'Oakland Golden Grizzlies']"
401469989,"['Wright State Raiders', 'Northern Kentucky Norse']"
401469990,"['Purdue Fort Wayne Mastodons', 'Youngstown State Penguins']"
401469991,"['Cleveland State Vikings', 'Robert Morris Colonials']"
401469992,"['Milwaukee Panthers', 'Detroit Mercy Titans']"
401469993,"['Green Bay Phoenix', 'Oakland Golden Grizzlies']"
401469994,"['Northern Kentucky Norse', 'IUPUI Jaguars']"
401469995,"['Wright State Raiders', 'IUPUI Jaguars']"
401469996,"['Milwaukee Panthers', 'Cleveland State Vikings']"
401469997,"['Green Bay Phoenix', 'Purdue Fort Wayne Mastodons']"
401469998,"['Robert Morris Colonials', 'Youngstown State Penguins']"
401469999,"['Detroit Mercy Titans', 'Wright State Raiders']"
401470000,"['Oakland Golden Grizzlies', 'Northern Kentucky Norse']"
401470001,"['Green Bay Phoenix', 'Cleveland State Vikings']"
401470002,"['Milwaukee Panthers', 'Purdue Fort Wayne Mastodons']"
401470003,"['IUPUI Jaguars', 'Youngstown State Penguins']"
401470004,"['Oakland Golden Grizzlies', 'Wright State Raiders']"
401470005,"['Detroit Mercy Titans', 'Northern Kentucky Norse']"
401470006,"['IUPUI Jaguars', 'Robert Morris Colonials']"
401470007,"['Purdue Fort Wayne Mastodons', 'IUPUI Jaguars']"
401470008,"['Northern Kentucky Norse', 'Milwaukee Panthers']"
401470009,"['Wright State Raiders', 'Green Bay Phoenix']"
401470010,"['Robert Morris Colonials', 'Oakland Golden Grizzlies']"
401470011,"['Youngstown State Penguins', 'Detroit Mercy Titans']"
401470012,"['Cleveland State Vikings', 'IUPUI Jaguars']"
401470013,"['Wright State Raiders', 'Milwaukee Panthers']"
401470014,"['Northern Kentucky Norse', 'Green Bay Phoenix']"
401470015,"['Youngstown State Penguins', 'Oakland Golden Grizzlies']"
401470016,"['Robert Morris Colonials', 'Detroit Mercy Titans']"
401470017,"['Cleveland State Vikings', 'Purdue Fort Wayne Mastodons']"
401470018,"['Cleveland State Vikings', 'Northern Kentucky Norse']"
401470019,"['Purdue Fort Wayne Mastodons', 'Wright State Raiders']"
401470020,"['Oakland Golden Grizzlies', 'IUPUI Jaguars']"
401470021,"['Robert Morris Colonials', 'Milwaukee Panthers']"
401470022,"['Youngstown State Penguins', 'Green Bay Phoenix']"
401470023,"['Purdue Fort Wayne Mastodons', 'Northern Kentucky Norse']"
401470024,"['Cleveland State Vikings', 'Wright State Raiders']"
401470025,"['Detroit Mercy Titans', 'IUPUI Jaguars']"
401470026,"['Youngstown State Penguins', 'Milwaukee Panthers']"
401470027,"['Robert Morris Colonials', 'Green Bay Phoenix']"
401470028,"['Oakland Golden Grizzlies', 'Detroit Mercy Titans']"
401470029,"['IUPUI Jaguars', 'Purdue Fort Wayne Mastodons']"
401470030,"['Green Bay Phoenix', 'Northern Kentucky Norse']"
401470031,"['Milwaukee Panthers', 'Wright State Raiders']"
401470032,"['Purdue Fort Wayne Mastodons', 'Cleveland State Vikings']"
401470033,"['Detroit Mercy Titans', 'Robert Morris Colonials']"
401470034,"['Oakland Golden Grizzlies', 'Youngstown State Penguins']"
401470035,"['Milwaukee Panthers', 'Northern Kentucky Norse']"
401470036,"['Green Bay Phoenix', 'Wright State Raiders']"
401470037,"['IUPUI Jaguars', 'Cleveland State Vikings']"
401470038,"['Oakland Golden Grizzlies', 'Robert Morris Colonials']"
401470039,"['Detroit Mercy Titans', 'Youngstown State Penguins']"
401470040,"['Cleveland State Vikings', 'Detroit Mercy Titans']"
401470041,"['Purdue Fort Wayne Mastodons', 'Oakland Golden Grizzlies']"
401470042,"['Milwaukee Panthers', 'IUPUI Jaguars']"
401470043,"['Northern Kentucky Norse', 'Robert Morris Colonials']"
401470044,"['Wright State Raiders', 'Youngstown State Penguins']"
401470045,"['Purdue Fort Wayne Mastodons', 'Detroit Mercy Titans']"
401470046,"['Cleveland State Vikings', 'Oakland Golden Grizzlies']"
401470047,"['Green Bay Phoenix', 'IUPUI Jaguars']"
401470048,"['Wright State Raiders', 'Robert Morris Colonials']"
401470049,"['Northern Kentucky Norse', 'Youngstown State Penguins']"
401470050,"['Green Bay Phoenix', 'Milwaukee Panthers']"
401470051,"['IUPUI Jaguars', 'Wright State Raiders']"
401470052,"['Detroit Mercy Titans', 'Milwaukee Panthers']"
401470053,"['Oakland Golden Grizzlies', 'Green Bay Phoenix']"
401470054,"['Robert Morris Colonials', 'Cleveland State Vikings']"
401470055,"['Youngstown State Penguins', 'Purdue Fort Wayne Mastodons']"
401470056,"['Northern Kentucky Norse', 'Wright State Raiders']"
401470057,"['Oakland Golden Grizzlies', 'Milwaukee Panthers']"
401470058,"['Detroit Mercy Titans', 'Green Bay Phoenix']"
401470059,"['Youngstown State Penguins', 'Cleveland State Vikings']"
401470060,"['Robert Morris Colonials', 'Purdue Fort Wayne Mastodons']"
401470061,"['IUPUI Jaguars', 'Northern Kentucky Norse']"
401470062,"['IUPUI Jaguars', 'Oakland Golden Grizzlies']"
401470063,"['Green Bay Phoenix', 'Robert Morris Colonials']"
401470064,"['Milwaukee Panthers', 'Youngstown State Penguins']"
401470065,"['Detroit Mercy Titans', 'Oakland Golden Grizzlies']"
401470066,"['Northern Kentucky Norse', 'Purdue Fort Wayne Mastodons']"
401470067,"['Wright State Raiders', 'Cleveland State Vikings']"
401470068,"['Milwaukee Panthers', 'Robert Morris Colonials']"
401470069,"['Green Bay Phoenix', 'Youngstown State Penguins']"
401470070,"['IUPUI Jaguars', 'Detroit Mercy Titans']"
401470071,"['Wright State Raiders', 'Purdue Fort Wayne Mastodons']"
401470072,"['Northern Kentucky Norse', 'Cleveland State Vikings']"
401470073,"['Youngstown State Penguins', 'Robert Morris Colonials']"
401470074,"['Cleveland State Vikings', 'Green Bay Phoenix']"
401470075,"['Purdue Fort Wayne Mastodons', 'Milwaukee Panthers']"
401470076,"['Northern Kentucky Norse', 'Detroit Mercy Titans']"
401470077,"['Wright State Raiders', 'Oakland Golden Grizzlies']"
401470078,"['Robert Morris Colonials', 'IUPUI Jaguars']"
401470079,"['Purdue Fort Wayne Mastodons', 'Green Bay Phoenix']"
401470080,"['Cleveland State Vikings', 'Milwaukee Panthers']"
401470081,"['Wright State Raiders', 'Detroit Mercy Titans']"
401470082,"['Northern Kentucky Norse', 'Oakland Golden Grizzlies']"
401470083,"['Youngstown State Penguins', 'IUPUI Jaguars']"
401470084,"['Lindenwood Lions', 'Eastern Illinois Panthers']"
401470085,"['UT Martin Skyhawks', 'Little Rock Trojans']"
401470086,"['Morehead State Eagles', 'Tennessee State Tigers']"
401470087,"['Southeast Missouri State Redhawks', 'Southern Indiana Screaming Eagles']"
401470088,"['Tennessee Tech Golden Eagles', 'SIU Edwardsville Cougars']"
401470089,"['Tennessee Tech Golden Eagles', 'Lindenwood Lions']"
401470090,"['Little Rock Trojans', 'Tennessee State Tigers']"
401470091,"['Southern Indiana Screaming Eagles', 'Eastern Illinois Panthers']"
401470092,"['Morehead State Eagles', 'UT Martin Skyhawks']"
401470093,"['SIU Edwardsville Cougars', 'Southeast Missouri State Redhawks']"
401470094,"['Lindenwood Lions', 'Little Rock Trojans']"
401470095,"['Eastern Illinois Panthers', 'Tennessee Tech Golden Eagles']"
401470096,"['Southern Indiana Screaming Eagles', 'Morehead State Eagles']"
401470097,"['Southeast Missouri State Redhawks', 'UT Martin Skyhawks']"
401470098,"['Tennessee State Tigers', 'SIU Edwardsville Cougars']"
401470099,"['Tennessee State Tigers', 'Lindenwood Lions']"
401470100,"['Southeast Missouri State Redhawks', 'Little Rock Trojans']"
401470101,"['Eastern Illinois Panthers', 'Morehead State Eagles']"
401470102,"['SIU Edwardsville Cougars', 'Southern Indiana Screaming Eagles']"
401470103,"['Tennessee Tech Golden Eagles', 'UT Martin Skyhawks']"
401470104,"['Lindenwood Lions', 'Southeast Missouri State Redhawks']"
401470105,"['Little Rock Trojans', 'Southern Indiana Screaming Eagles']"
401470106,"['SIU Edwardsville Cougars', 'Eastern Illinois Panthers']"
401470107,"['Morehead State Eagles', 'Tennessee Tech Golden Eagles']"
401470108,"['UT Martin Skyhawks', 'Tennessee State Tigers']"
401470109,"['Lindenwood Lions', 'SIU Edwardsville Cougars']"
401470110,"['Little Rock Trojans', 'Eastern Illinois Panthers']"
401470111,"['Southeast Missouri State Redhawks', 'Morehead State Eagles']"
401470112,"['UT Martin Skyhawks', 'Southern Indiana Screaming Eagles']"
401470113,"['Tennessee State Tigers', 'Tennessee Tech Golden Eagles']"
401470114,"['Southern Indiana Screaming Eagles', 'Lindenwood Lions']"
401470115,"['Tennessee Tech Golden Eagles', 'Little Rock Trojans']"
401470116,"['Eastern Illinois Panthers', 'Tennessee State Tigers']"
401470117,"['Morehead State Eagles', 'SIU Edwardsville Cougars']"
401470118,"['UT Martin Skyhawks', 'Southeast Missouri State Redhawks']"
401470119,"['Morehead State Eagles', 'Lindenwood Lions']"
401470120,"['Tennessee State Tigers', 'Little Rock Trojans']"
401470121,"['Eastern Illinois Panthers', 'UT Martin Skyhawks']"
401470122,"['Southern Indiana Screaming Eagles', 'SIU Edwardsville Cougars']"
401470123,"['Tennessee Tech Golden Eagles', 'Southeast Missouri State Redhawks']"
401470124,"['Lindenwood Lions', 'UT Martin Skyhawks']"
401470125,"['Little Rock Trojans', 'Morehead State Eagles']"
401470126,"['Eastern Illinois Panthers', 'Southern Indiana Screaming Eagles']"
401470127,"['Tennessee State Tigers', 'Southeast Missouri State Redhawks']"
401470128,"['SIU Edwardsville Cougars', 'Tennessee Tech Golden Eagles']"
401470129,"['Lindenwood Lions', 'Tennessee State Tigers']"
401470130,"['Little Rock Trojans', 'Tennessee Tech Golden Eagles']"
401470131,"['Southeast Missouri State Redhawks', 'Eastern Illinois Panthers']"
401470132,"['SIU Edwardsville Cougars', 'Morehead State Eagles']"
401470133,"['Southern Indiana Screaming Eagles', 'UT Martin Skyhawks']"
401470134,"['Eastern Illinois Panthers', 'Lindenwood Lions']"
401470135,"['Little Rock Trojans', 'Southeast Missouri State Redhawks']"
401470136,"['Tennessee Tech Golden Eagles', 'Morehead State Eagles']"
401470137,"['Tennessee State Tigers', 'Southern Indiana Screaming Eagles']"
401470138,"['UT Martin Skyhawks', 'SIU Edwardsville Cougars']"
401470139,"['UT Martin Skyhawks', 'Lindenwood Lions']"
401470140,"['SIU Edwardsville Cougars', 'Little Rock Trojans']"
401470141,"['Tennessee State Tigers', 'Eastern Illinois Panthers']"
401470142,"['Morehead State Eagles', 'Southern Indiana Screaming Eagles']"
401470143,"['Southeast Missouri State Redhawks', 'Tennessee Tech Golden Eagles']"
401470144,"['SIU Edwardsville Cougars', 'Lindenwood Lions']"
401470145,"['Morehead State Eagles', 'Little Rock Trojans']"
401470146,"['UT Martin Skyhawks', 'Eastern Illinois Panthers']"
401470147,"['Southern Indiana Screaming Eagles', 'Tennessee Tech Golden Eagles']"
401470148,"['Southeast Missouri State Redhawks', 'Tennessee State Tigers']"
401470149,"['Lindenwood Lions', 'Southern Indiana Screaming Eagles']"
401470150,"['Little Rock Trojans', 'UT Martin Skyhawks']"
401470151,"['Eastern Illinois Panthers', 'SIU Edwardsville Cougars']"
401470152,"['Morehead State Eagles', 'Southeast Missouri State Redhawks']"
401470153,"['Tennessee Tech Golden Eagles', 'Tennessee State Tigers']"
401470154,"['Lindenwood Lions', 'Tennessee Tech Golden Eagles']"
401470155,"['Southern Indiana Screaming Eagles', 'Little Rock Trojans']"
401470156,"['Eastern Illinois Panthers', 'Southeast Missouri State Redhawks']"
401470157,"['Tennessee State Tigers', 'Morehead State Eagles']"
401470158,"['SIU Edwardsville Cougars', 'UT Martin Skyhawks']"
401470159,"['Lindenwood Lions', 'Morehead State Eagles']"
401470160,"['Eastern Illinois Panthers', 'Little Rock Trojans']"
401470161,"['Southern Indiana Screaming Eagles', 'Southeast Missouri State Redhawks']"
401470162,"['SIU Edwardsville Cougars', 'Tennessee State Tigers']"
401470163,"['UT Martin Skyhawks', 'Tennessee Tech Golden Eagles']"
401470164,"['Southeast Missouri State Redhawks', 'Lindenwood Lions']"
401470165,"['Little Rock Trojans', 'SIU Edwardsville Cougars']"
401470166,"['Morehead State Eagles', 'Eastern Illinois Panthers']"
401470167,"['Tennessee Tech Golden Eagles', 'Southern Indiana Screaming Eagles']"
401470168,"['Tennessee State Tigers', 'UT Martin Skyhawks']"
401470169,"['Little Rock Trojans', 'Lindenwood Lions']"
401470170,"['Tennessee Tech Golden Eagles', 'Eastern Illinois Panthers']"
401470171,"['UT Martin Skyhawks', 'Morehead State Eagles']"
401470172,"['Southern Indiana Screaming Eagles', 'Tennessee State Tigers']"
401470173,"['Southeast Missouri State Redhawks', 'SIU Edwardsville Cougars']"
401470174,"['Denver Pioneers', 'Omaha Mavericks']"
401470175,"['South Dakota Coyotes', 'Kansas City Roos']"
401470176,"['South Dakota State Jackrabbits', 'Oral Roberts Golden Eagles']"
401470177,"['North Dakota State Bison', 'Western Illinois Leathernecks']"
401470178,"['North Dakota Fighting Hawks', 'St. Thomas - Minnesota Tommies']"
401470182,"['North Dakota State Bison', 'St. Thomas - Minnesota Tommies']"
401470183,"['Oral Roberts Golden Eagles', 'Omaha Mavericks']"
401470184,"['Kansas City Roos', 'Denver Pioneers']"
401470185,"['St. Thomas - Minnesota Tommies', 'South Dakota Coyotes']"
401470186,"['Western Illinois Leathernecks', 'South Dakota State Jackrabbits']"
401470187,"['North Dakota State Bison', 'North Dakota Fighting Hawks']"
401470188,"['Oral Roberts Golden Eagles', 'Denver Pioneers']"
401470189,"['Kansas City Roos', 'Omaha Mavericks']"
401470190,"['St. Thomas - Minnesota Tommies', 'South Dakota State Jackrabbits']"
401470191,"['Western Illinois Leathernecks', 'South Dakota Coyotes']"
401470192,"['Denver Pioneers', 'St. Thomas - Minnesota Tommies']"
401470193,"['Omaha Mavericks', 'Western Illinois Leathernecks']"
401470194,"['South Dakota Coyotes', 'North Dakota Fighting Hawks']"
401470195,"['South Dakota State Jackrabbits', 'North Dakota State Bison']"
401470196,"['Denver Pioneers', 'Western Illinois Leathernecks']"
401470197,"['Kansas City Roos', 'Oral Roberts Golden Eagles']"
401470198,"['Omaha Mavericks', 'St. Thomas - Minnesota Tommies']"
401470199,"['South Dakota State Jackrabbits', 'North Dakota Fighting Hawks']"
401470200,"['South Dakota Coyotes', 'North Dakota State Bison']"
401470201,"['North Dakota State Bison', 'Denver Pioneers']"
401470202,"['North Dakota Fighting Hawks', 'Omaha Mavericks']"
401470203,"['Western Illinois Leathernecks', 'Oral Roberts Golden Eagles']"
401470204,"['St. Thomas - Minnesota Tommies', 'Kansas City Roos']"
401470205,"['North Dakota Fighting Hawks', 'Denver Pioneers']"
401470206,"['North Dakota State Bison', 'Omaha Mavericks']"
401470207,"['Western Illinois Leathernecks', 'Kansas City Roos']"
401470208,"['St. Thomas - Minnesota Tommies', 'Oral Roberts Golden Eagles']"
401470209,"['South Dakota State Jackrabbits', 'South Dakota Coyotes']"
401470210,"['Denver Pioneers', 'South Dakota Coyotes']"
401470211,"['Omaha Mavericks', 'South Dakota State Jackrabbits']"
401470212,"['Kansas City Roos', 'North Dakota Fighting Hawks']"
401470213,"['Oral Roberts Golden Eagles', 'North Dakota State Bison']"
401470214,"['Denver Pioneers', 'South Dakota State Jackrabbits']"
401470215,"['Omaha Mavericks', 'South Dakota Coyotes']"
401470216,"['Kansas City Roos', 'North Dakota State Bison']"
401470217,"['Oral Roberts Golden Eagles', 'North Dakota Fighting Hawks']"
401470218,"['St. Thomas - Minnesota Tommies', 'Western Illinois Leathernecks']"
401470219,"['Denver Pioneers', 'Oral Roberts Golden Eagles']"
401470220,"['Omaha Mavericks', 'Kansas City Roos']"
401470221,"['South Dakota State Jackrabbits', 'St. Thomas - Minnesota Tommies']"
401470222,"['South Dakota Coyotes', 'Western Illinois Leathernecks']"
401470223,"['North Dakota Fighting Hawks', 'North Dakota State Bison']"
401470224,"['Denver Pioneers', 'Kansas City Roos']"
401470225,"['Omaha Mavericks', 'Oral Roberts Golden Eagles']"
401470226,"['South Dakota Coyotes', 'St. Thomas - Minnesota Tommies']"
401470227,"['South Dakota State Jackrabbits', 'Western Illinois Leathernecks']"
401470228,"['St. Thomas - Minnesota Tommies', 'Omaha Mavericks']"
401470229,"['Western Illinois Leathernecks', 'Denver Pioneers']"
401470230,"['North Dakota State Bison', 'South Dakota Coyotes']"
401470231,"['North Dakota Fighting Hawks', 'South Dakota State Jackrabbits']"
401470232,"['St. Thomas - Minnesota Tommies', 'Denver Pioneers']"
401470233,"['Western Illinois Leathernecks', 'Omaha Mavericks']"
401470234,"['North Dakota Fighting Hawks', 'South Dakota Coyotes']"
401470235,"['North Dakota State Bison', 'South Dakota State Jackrabbits']"
401470236,"['Oral Roberts Golden Eagles', 'Kansas City Roos']"
401470237,"['Denver Pioneers', 'North Dakota Fighting Hawks']"
401470238,"['Omaha Mavericks', 'North Dakota State Bison']"
401470239,"['Kansas City Roos', 'Western Illinois Leathernecks']"
401470240,"['Oral Roberts Golden Eagles', 'St. Thomas - Minnesota Tommies']"
401470241,"['Denver Pioneers', 'North Dakota State Bison']"
401470242,"['Omaha Mavericks', 'North Dakota Fighting Hawks']"
401470243,"['Kansas City Roos', 'St. Thomas - Minnesota Tommies']"
401470244,"['Oral Roberts Golden Eagles', 'Western Illinois Leathernecks']"
401470245,"['South Dakota Coyotes', 'South Dakota State Jackrabbits']"
